code,rose(3y),rank(3y),rank_r(3y),name,rose(2y),rank(2y),rank_r(2y),rose(1y),rank(1y),rank_r(1y),rose(6m),rank(6m),rank_r(6m),rose(3m),rank(3m),rank_r(3m),类型
167506,81.15,286.0,0.0572,安信深圳科技指数(LOF)AC,81.15,286.0,0.0572,81.15,286,0.0572,81.15,286,0.0572,81.15,286,0.0572,指数型
167507,80.7,295.0,0.059,安信深圳科技指数(LOF)CC,80.7,295.0,0.059,80.7,295,0.059,80.7,295,0.059,80.7,295,0.059,指数型
168401,83.78,251.0,0.0502,红土转型精选混合(LOF)C,83.78,251.0,0.0502,83.78,251,0.0502,83.78,251,0.0502,83.78,251,0.0502,混合型
169101,60.87,995.0,0.199,东方红睿丰混合C,60.87,995.0,0.199,60.87,995,0.199,60.87,995,0.199,60.87,995,0.199,混合型
180020,61.34,969.0,0.1938,银华成长先锋混合C,61.34,969.0,0.1938,61.34,969,0.1938,61.34,969,0.1938,61.34,969,0.1938,混合型
180031,66.94,673.0,0.1346,银华中小盘混合C,66.94,673.0,0.1346,66.94,673,0.1346,66.94,673,0.1346,66.94,673,0.1346,混合型
200001,66.77,678.0,0.1356,长城久恒灵活配置混合AC,66.77,678.0,0.1356,66.77,678,0.1356,66.77,678,0.1356,66.77,678,0.1356,混合型
202027,67.26,664.0,0.1328,南方高端装备混合AC,67.26,664.0,0.1328,67.26,664,0.1328,67.26,664,0.1328,67.26,664,0.1328,混合型
202212,64.54,788.0,0.1576,南方平衡配置混合C,64.54,788.0,0.1576,64.54,788,0.1576,64.54,788,0.1576,64.54,788,0.1576,混合型
210009,65.1,759.0,0.1518,金鹰核心资源混合AC,65.1,759.0,0.1518,65.1,759,0.1518,65.1,759,0.1518,65.1,759,0.1518,混合型
213003,99.86,80.0,0.016,宝盈策略增长混合C,99.86,80.0,0.016,99.86,80,0.016,99.86,80,0.016,99.86,80,0.016,混合型
240011,86.27,215.0,0.043,华宝大盘精选混合C,86.27,215.0,0.043,86.27,215,0.043,86.27,215,0.043,86.27,215,0.043,混合型
290011,72.59,485.0,0.097,泰信中小盘精选混合C,72.59,485.0,0.097,72.59,485,0.097,72.59,485,0.097,72.59,485,0.097,混合型
320016,89.0,173.0,0.0346,诺安多策略混合AC,89.0,173.0,0.0346,89.0,173,0.0346,89.0,173,0.0346,89.0,173,0.0346,混合型
350007,68.23,633.0,0.1266,天治趋势精选混合C,68.23,633.0,0.1266,68.23,633,0.1266,68.23,633,0.1266,68.23,633,0.1266,混合型
375010,71.26,526.0,0.1052,摩根中国优势混合AC,71.26,526.0,0.1052,71.26,526,0.1052,71.26,526,0.1052,71.26,526,0.1052,混合型
377240,76.69,374.0,0.0748,摩根新兴动力混合AC,76.69,374.0,0.0748,76.69,374,0.0748,76.69,374,0.0748,76.69,374,0.0748,混合型
400015,62.69,877.0,0.1754,东方新能源汽车混合C,62.69,877.0,0.1754,62.69,877,0.1754,62.69,877,0.1754,62.69,877,0.1754,混合型
410001,60.13,1042.0,0.2084,华富竞争力优选混合AC,60.13,1042.0,0.2084,60.13,1042,0.2084,60.13,1042,0.2084,60.13,1042,0.2084,混合型
410009,66.96,672.0,0.1344,华富量子生命力混合AC,66.96,672.0,0.1344,66.96,672,0.1344,66.96,672,0.1344,66.96,672,0.1344,混合型
470009,67.93,637.0,0.1274,汇添富民营活力混合C,67.93,637.0,0.1274,67.93,637,0.1274,67.93,637,0.1274,67.93,637,0.1274,混合型
501015,89.51,166.0,0.0332,财通多策略升级混合(LOF)AC,89.51,166.0,0.0332,89.51,166,0.0332,89.51,166,0.0332,89.51,166,0.0332,混合型
501026,70.97,539.0,0.1078,财通多策略福享混合(LOF)C,70.97,539.0,0.1078,70.97,539,0.1078,70.97,539,0.1078,70.97,539,0.1078,混合型
501077,62.77,873.0,0.1746,富国创新企业灵活配置混合(LOF)AC,62.77,873.0,0.1746,62.77,873,0.1746,62.77,873,0.1746,62.77,873,0.1746,混合型
501081,84.97,238.0,0.0476,中欧科创主题混合(LOF)AC,84.97,238.0,0.0476,84.97,238,0.0476,84.97,238,0.0476,84.97,238,0.0476,混合型
501082,73.22,469.0,0.0938,博时科创主题灵活配置混合(LOF)AC,73.22,469.0,0.0938,73.22,469,0.0938,73.22,469,0.0938,73.22,469,0.0938,混合型
501095,62.38,897.0,0.1794,中银证券科技创新混合(LOF)C,62.38,897.0,0.1794,62.38,897,0.1794,62.38,897,0.1794,62.38,897,0.1794,混合型
501097,57.28,1242.0,0.2484,国寿安保科技创新混合(LOF)C,57.28,1242.0,0.2484,57.28,1242,0.2484,57.28,1242,0.2484,57.28,1242,0.2484,混合型
501099,103.01,61.0,0.0122,平安新兴产业混合(LOF)C,103.01,61.0,0.0122,103.01,61,0.0122,103.01,61,0.0122,103.01,61,0.0122,混合型
501208,57.81,1196.0,0.2392,中欧创新未来混合(LOF)C,57.81,1196.0,0.2392,57.81,1196,0.2392,57.81,1196,0.2392,57.81,1196,0.2392,混合型
501220,66.49,693.0,0.1386,国泰行业轮动股票(FOF-LOF)AC,66.49,693.0,0.1386,66.49,693,0.1386,66.49,693,0.1386,66.49,693,0.1386,股票型
519005,62.17,913.0,0.1826,海富通股票混合C,62.17,913.0,0.1826,62.17,913,0.1826,62.17,913,0.1826,62.17,913,0.1826,混合型
519026,74.01,442.0,0.0884,海富通中小盘混合C,74.01,442.0,0.0884,74.01,442,0.0884,74.01,442,0.0884,74.01,442,0.0884,混合型
519087,80.84,294.0,0.0588,新华优选分红混合AC,80.84,294.0,0.0588,80.84,294,0.0588,80.84,294,0.0588,80.84,294,0.0588,混合型
519158,84.44,243.0,0.0486,新华趋势领航混合C,84.44,243.0,0.0486,84.44,243,0.0486,84.44,243,0.0486,84.44,243,0.0486,混合型
519606,61.21,977.0,0.1954,国泰金鑫股票AC,61.21,977.0,0.1954,61.21,977,0.1954,61.21,977,0.1954,61.21,977,0.1954,股票型
519674,79.89,311.0,0.0622,银河创新成长混合AC,79.89,311.0,0.0622,79.89,311,0.0622,79.89,311,0.0622,79.89,311,0.0622,混合型
519698,58.24,1156.0,0.2312,交银先锋混合AC,58.24,1156.0,0.2312,58.24,1156,0.2312,58.24,1156,0.2312,58.24,1156,0.2312,混合型
519766,99.74,82.0,0.0164,交银荣鑫灵活配置混合AC,99.74,82.0,0.0164,99.74,82,0.0164,99.74,82,0.0164,99.74,82,0.0164,混合型
519770,130.44,19.0,0.0038,交银优择回报灵活配置混合AC,130.44,19.0,0.0038,130.44,19,0.0038,130.44,19,0.0038,130.44,19,0.0038,混合型
519771,130.05,20.0,0.004,交银优择回报灵活配置混合CC,130.05,20.0,0.004,130.05,20,0.004,130.05,20,0.004,130.05,20,0.004,混合型
519929,86.99,202.0,0.0404,长信电子信息量化灵活配置混合AC,86.99,202.0,0.0404,86.99,202,0.0404,86.99,202,0.0404,86.99,202,0.0404,混合型
519935,82.28,271.0,0.0542,长信创新驱动股票C,82.28,271.0,0.0542,82.28,271,0.0542,82.28,271,0.0542,82.28,271,0.0542,股票型
540010,71.66,511.0,0.1022,汇丰晋信科技先锋股票C,71.66,511.0,0.1022,71.66,511,0.1022,71.66,511,0.1022,71.66,511,0.1022,股票型
580001,90.03,160.0,0.032,东吴嘉禾优势精选混合AC,90.03,160.0,0.032,90.03,160,0.032,90.03,160,0.032,90.03,160,0.032,混合型
580006,97.39,99.0,0.0198,东吴新经济混合AC,97.39,99.0,0.0198,97.39,99,0.0198,97.39,99,0.0198,97.39,99,0.0198,混合型
582003,65.53,741.0,0.1482,东吴配置优化混合AC,65.53,741.0,0.1482,65.53,741,0.1482,65.53,741,0.1482,65.53,741,0.1482,混合型
610001,73.75,453.0,0.0906,信澳领先增长混合AC,73.75,453.0,0.0906,73.75,453,0.0906,73.75,453,0.0906,73.75,453,0.0906,混合型
630016,68.17,635.0,0.127,华商价值共享混合发起式C,68.17,635.0,0.127,68.17,635,0.127,68.17,635,0.127,68.17,635,0.127,混合型
671030,92.69,130.0,0.026,西部利得事件驱动股票AC,92.69,130.0,0.026,92.69,130,0.026,92.69,130,0.026,92.69,130,0.026,股票型
673060,60.11,1044.0,0.2088,西部利得景瑞灵活配置混合AC,60.11,1044.0,0.2088,60.11,1044,0.2088,60.11,1044,0.2088,60.11,1044,0.2088,混合型
700003,69.53,584.0,0.1168,平安策略先锋混合C,69.53,584.0,0.1168,69.53,584,0.1168,69.53,584,0.1168,69.53,584,0.1168,混合型
710001,65.87,723.0,0.1446,富安达优势成长混合AC,65.87,723.0,0.1446,65.87,723,0.1446,65.87,723,0.1446,65.87,723,0.1446,混合型
720001,80.06,306.0,0.0612,财通价值动量混合AC,80.06,306.0,0.0612,80.06,306,0.0612,80.06,306,0.0612,80.06,306,0.0612,混合型
920008,59.78,1057.0,0.2114,中金进取回报混合AC,59.78,1057.0,0.2114,59.78,1057,0.2114,59.78,1057,0.2114,59.78,1057,0.2114,混合型
920928,59.13,1097.0,0.2194,中金进取回报混合CC,59.13,1097.0,0.2194,59.13,1097,0.2194,59.13,1097,0.2194,59.13,1097,0.2194,混合型
952004,62.02,923.0,0.1846,国泰海通君得明混合C,62.02,923.0,0.1846,62.02,923,0.1846,62.02,923,0.1846,62.02,923,0.1846,混合型
959991,61.33,970.0,0.194,兴证资管金麒麟领先优势一年持有期混合AC,61.33,970.0,0.194,61.33,970,0.194,61.33,970,0.194,61.33,970,0.194,混合型
